# Residuals   
# Time        	p_rgh         	Ux            	Uy            
0             	N/A	N/A
4.74          	1.307705e-07	2.872538e-06	9.541537e-06
4.75          	1.251879e-07	3.406466e-06	1.295562e-05
4.76          	1.334793e-07	2.824916e-06	9.683324e-06
4.77          	1.232531e-07	3.544183e-06	1.288935e-05
4.78          	1.331954e-07	3.261800e-06	1.007132e-05
4.79          	1.258876e-07	3.587579e-06	1.265604e-05
4.8           	1.164052e-07	3.625046e-05	1.050139e-04
4.81          	1.291295e-07	3.442967e-06	1.165735e-05
4.82          	1.214228e-07	3.508322e-05	1.040767e-04
4.83          	1.349690e-07	3.751753e-06	1.141715e-05
4.84          	1.271060e-07	3.428388e-05	9.917866e-05
4.85          	1.128949e-07	3.193157e-05	1.053240e-04
4.86          	1.256186e-07	3.786942e-05	1.022987e-04
4.87          	1.137441e-07	3.419169e-05	1.034250e-04
4.88          	1.280874e-07	4.929168e-05	1.055181e-04
4.89          	1.163711e-07	3.666872e-05	1.085746e-04
4.9           	1.289457e-07	4.748238e-05	1.050744e-04
4.91          	1.178039e-07	3.195361e-05	1.057361e-04
4.92          	6.968716e-07	1.270546e-06	2.633990e-06
4.93          	1.582608e-07	4.598710e-05	1.451963e-04
4.94          	6.445406e-07	1.288207e-06	2.472705e-06
4.95          	6.897637e-07	1.467193e-06	2.141259e-06
4.96          	8.589238e-07	1.450390e-06	1.743873e-06
4.97          	7.271574e-07	1.406406e-06	1.759279e-06
4.98          	8.366240e-07	1.491454e-06	1.704117e-06
4.99          	6.949417e-07	1.305038e-06	1.634621e-06
5             	8.015239e-07	1.392624e-06	1.773415e-06
5.01          	6.734526e-07	1.075503e-06	1.569098e-06
5.02          	7.867126e-07	9.654212e-07	1.714871e-06
5.03          	6.698941e-07	9.844046e-07	1.654593e-06
5.04          	7.809895e-07	8.432835e-07	1.718128e-06
5.05          	6.731504e-07	9.130387e-07	1.745016e-06
5.06          	7.756391e-07	7.424153e-07	1.654479e-06
5.07          	6.741148e-07	8.337705e-07	1.750792e-06
5.08          	7.780856e-07	7.066806e-07	1.469745e-06
5.09          	6.651719e-07	7.916414e-07	1.651459e-06
5.1           	9.815395e-07	7.435090e-07	1.305505e-06
5.11          	6.915480e-07	8.535528e-07	1.728972e-06
5.12          	1.368844e-07	1.035149e-05	1.663711e-05
5.13          	5.373868e-07	1.389190e-06	3.040974e-06
5.14          	1.476425e-07	3.986373e-05	1.269563e-04
5.15          	5.927477e-07	1.551082e-06	3.401321e-06
5.16          	1.748109e-07	3.772391e-06	1.463172e-05
5.17          	5.937053e-07	1.366115e-06	2.972085e-06
5.18          	1.655920e-07	4.730010e-06	1.298610e-05
5.19          	5.741832e-07	1.275151e-06	2.296546e-06
5.2           	1.486787e-07	5.151108e-06	1.259697e-05
5.21          	5.596054e-07	1.307350e-06	1.785777e-06
5.22          	1.495988e-07	4.643630e-06	1.254443e-05
5.23          	9.442747e-07	1.336240e-06	2.102950e-06
5.24          	1.658214e-07	3.515321e-06	1.085025e-05
5.25          	6.924498e-07	1.471918e-06	2.143816e-06
5.26          	1.668054e-07	4.204532e-06	1.264555e-05
5.27          	1.064749e-07	5.971212e-06	9.799005e-06
5.28          	1.287161e-07	2.725774e-06	7.404116e-06
5.29          	1.296840e-07	3.510340e-06	8.572343e-06
5.3           	1.566654e-07	2.399777e-06	8.514067e-06
5.31          	1.498627e-07	3.639862e-06	9.219886e-06
5.32          	1.621921e-07	2.383929e-06	7.801546e-06
5.33          	1.486163e-07	3.518194e-06	8.643118e-06
5.34          	1.605000e-07	2.500031e-06	6.874328e-06
5.35          	1.456961e-07	3.424032e-06	8.111966e-06
5.36          	1.595220e-07	2.460288e-06	6.506232e-06
5.37          	1.494191e-07	3.219254e-06	7.874594e-06
5.38          	1.607583e-07	2.257583e-06	6.441155e-06
5.39          	1.488139e-07	3.046721e-06	7.884162e-06
5.4           	1.576982e-07	2.118662e-06	6.318650e-06
5.41          	1.509415e-07	3.017106e-06	7.986162e-06
5.42          	1.558560e-07	2.081594e-06	6.350058e-06
5.43          	1.497708e-07	2.868831e-06	7.888621e-06
5.44          	1.528011e-07	2.043070e-06	6.282688e-06
5.45          	1.461263e-07	2.693283e-06	7.605133e-06
5.46          	1.507536e-07	1.950151e-06	6.069735e-06
5.47          	1.448822e-07	2.523706e-06	7.509920e-06
5.48          	1.498167e-07	1.939399e-06	5.982393e-06
5.49          	1.445382e-07	2.542794e-06	7.383237e-06
5.5           	1.495835e-07	1.991982e-06	5.860725e-06
5.51          	1.446049e-07	2.539333e-06	7.139535e-06
5.52          	1.505194e-07	1.977536e-06	5.693602e-06
5.53          	1.457029e-07	2.464844e-06	6.892093e-06
5.54          	1.502165e-07	1.857809e-06	5.553933e-06
5.55          	1.440010e-07	2.393807e-06	6.663583e-06
5.56          	1.479358e-07	1.734291e-06	5.434063e-06
5.57          	1.406826e-07	2.359604e-06	6.507165e-06
5.58          	1.460116e-07	1.709364e-06	5.376600e-06
5.59          	1.371271e-07	2.411661e-06	6.339467e-06
5.6           	1.452146e-07	1.678186e-06	5.303973e-06
5.61          	1.376633e-07	2.357234e-06	6.204626e-06
5.62          	1.448287e-07	1.623990e-06	5.231556e-06
5.63          	1.397257e-07	2.237776e-06	6.046329e-06
5.64          	1.435336e-07	1.568006e-06	5.129708e-06
5.65          	1.388287e-07	2.132272e-06	5.962346e-06
5.66          	1.432347e-07	1.548342e-06	5.031669e-06
5.67          	1.377504e-07	2.076891e-06	5.897160e-06
5.68          	1.418903e-07	1.540450e-06	4.967535e-06
5.69          	1.360010e-07	2.029009e-06	5.813309e-06
5.7           	1.397655e-07	1.511869e-06	4.919181e-06
5.71          	1.337993e-07	1.992468e-06	5.704205e-06
5.72          	1.377825e-07	1.462059e-06	4.847403e-06
5.73          	1.319131e-07	1.952019e-06	5.571256e-06
5.74          	1.358118e-07	1.396972e-06	4.743769e-06
5.75          	1.304222e-07	3.247866e-06	6.611555e-06
5.76          	1.349423e-07	1.316328e-06	4.583160e-06
5.77          	1.299353e-07	1.871150e-06	5.154007e-06
5.78          	1.340289e-07	1.268307e-06	4.436478e-06
5.79          	1.279642e-07	1.839605e-06	4.966952e-06
5.8           	1.321347e-07	1.236987e-06	4.293483e-06
5.81          	1.260558e-07	1.787044e-06	4.907759e-06
5.82          	1.304242e-07	1.239565e-06	4.219792e-06
5.83          	1.235467e-07	1.737515e-06	4.801216e-06
5.84          	1.274821e-07	1.221625e-06	4.145488e-06
5.85          	1.207955e-07	1.684684e-06	4.712831e-06
5.86          	1.247114e-07	1.184942e-06	4.075614e-06
5.87          	1.182217e-07	1.633136e-06	4.620068e-06
5.88          	1.222742e-07	1.152022e-06	4.002114e-06
5.89          	1.158331e-07	1.600002e-06	4.517196e-06
5.9           	1.197148e-07	1.121506e-06	3.894914e-06
5.91          	1.140854e-07	1.556201e-06	4.381723e-06
5.92          	1.171624e-07	1.091545e-06	3.792754e-06
5.93          	1.113582e-07	1.513590e-06	4.232121e-06
5.94          	1.142537e-07	1.065618e-06	3.723727e-06
5.95          	1.082195e-07	1.466331e-06	4.109576e-06
5.96          	1.104101e-07	1.030405e-06	3.634141e-06
5.97          	1.046199e-07	1.793740e-06	3.705086e-06
5.98          	1.123644e-07	9.929246e-07	3.706288e-06
5.99          	1.082970e-07	1.892238e-06	3.940538e-06
6             	1.155982e-07	1.132189e-06	3.783138e-06
6.01          	1.072908e-07	1.751990e-06	3.821943e-06
6.02          	1.093382e-07	1.144416e-06	3.686377e-06
6.03          	1.000673e-07	1.590980e-06	3.727237e-06
6.04          	1.022200e-07	1.105245e-06	3.568367e-06
6.05          	9.411291e-08	1.541194e-06	3.633792e-06
6.06          	9.819319e-08	1.077752e-06	3.440987e-06
6.07          	9.171044e-08	1.545238e-06	3.527473e-06
6.08          	9.606874e-08	1.029217e-06	3.299202e-06
6.09          	9.007910e-08	1.375844e-06	3.495889e-06
6.1           	9.337044e-08	9.768889e-07	3.173686e-06
6.11          	8.924306e-08	1.368036e-06	3.400327e-06
6.12          	9.075698e-08	9.292502e-07	3.056326e-06
6.13          	8.662343e-08	1.348572e-06	3.275245e-06
6.14          	8.816664e-08	8.905941e-07	2.928357e-06
6.15          	8.515232e-08	1.318986e-06	3.154322e-06
6.16          	8.533394e-08	8.628185e-07	2.821843e-06
6.17          	8.231248e-08	1.275177e-06	3.003770e-06
6.18          	8.273579e-08	8.386421e-07	2.698635e-06
6.19          	7.976325e-08	1.227043e-06	2.897972e-06
6.2           	8.024730e-08	8.198445e-07	2.599058e-06
6.21          	7.721400e-08	1.182200e-06	2.777180e-06
6.22          	7.764809e-08	8.085584e-07	2.519569e-06
6.23          	7.421514e-08	1.141950e-06	2.682064e-06
6.24          	1.184295e-07	1.065949e-05	2.930458e-05
6.25          	1.161143e-07	8.212967e-06	3.063841e-05
6.26          	9.624344e-07	4.302684e-07	9.799965e-07
6.27          	9.600347e-07	5.225142e-07	9.728246e-07
6.28          	9.103888e-07	4.412878e-07	7.581272e-07
6.29          	9.252750e-07	4.933853e-07	8.224464e-07
6.3           	8.385066e-07	4.107998e-07	6.709988e-07
6.31          	8.567234e-07	4.367890e-07	7.368015e-07
6.32          	7.628301e-07	3.812608e-07	6.512862e-07
6.33          	7.887947e-07	3.964090e-07	6.987892e-07
6.34          	4.118320e-07	3.689104e-07	6.520111e-07
6.35          	3.824923e-07	3.899193e-07	6.634122e-07
6.36          	3.783356e-07	3.845716e-07	6.698273e-07
6.37          	3.732203e-07	4.037604e-07	6.886199e-07
6.38          	3.683737e-07	3.984909e-07	6.755852e-07
6.39          	3.652463e-07	4.056616e-07	7.133242e-07
6.4           	3.623836e-07	3.955751e-07	6.607501e-07
6.41          	3.531292e-07	3.994957e-07	6.667024e-07
6.42          	3.533666e-07	3.861289e-07	6.138273e-07
6.43          	3.456929e-07	3.855716e-07	6.358249e-07
6.44          	3.438322e-07	3.736700e-07	5.725037e-07
6.45          	3.311094e-07	3.658994e-07	6.015505e-07
6.46          	3.304575e-07	3.667661e-07	5.499187e-07
6.47          	3.154590e-07	3.570759e-07	5.877012e-07
6.48          	3.183944e-07	3.692630e-07	5.418539e-07
6.49          	3.686443e-07	3.396041e-07	5.885146e-07
6.5           	4.149843e-07	3.601050e-07	5.514072e-07
6.51          	3.815619e-07	3.431063e-07	5.698103e-07
6.52          	4.733664e-07	3.688108e-07	5.469590e-07
6.53          	4.239106e-07	3.521362e-07	5.480702e-07
6.54          	5.438674e-07	3.815905e-07	5.662988e-07
6.55          	4.851757e-07	3.631813e-07	5.772004e-07
6.56          	6.172273e-07	3.945930e-07	5.878416e-07
6.57          	5.429795e-07	3.918943e-07	6.264131e-07
6.58          	6.921924e-07	4.235812e-07	6.300225e-07
6.59          	6.107330e-07	3.986847e-07	6.467145e-07
6.6           	7.656508e-07	4.318766e-07	6.327664e-07
6.61          	6.794751e-07	3.998523e-07	6.540016e-07
6.62          	8.482311e-07	4.380695e-07	6.456212e-07
6.63          	7.543039e-07	3.967970e-07	6.668913e-07
6.64          	9.368100e-07	4.397496e-07	6.450504e-07
6.65          	8.273003e-07	3.956696e-07	6.710161e-07
6.66          	9.705931e-07	4.396002e-07	6.481545e-07
6.67          	8.418661e-07	3.947885e-07	6.708460e-07
6.68          	1.359437e-07	2.365286e-05	5.005022e-05
6.69          	9.130574e-07	3.753315e-07	7.267276e-07
6.7           	1.311799e-07	1.340764e-05	3.811692e-05
6.71          	9.882407e-07	3.967058e-07	8.262731e-07
6.72          	1.210582e-07	1.609616e-06	4.109917e-06
6.73          	9.749514e-08	1.643098e-06	3.290290e-06
6.74          	1.075438e-07	1.052365e-06	2.736280e-06
6.75          	1.053374e-07	1.670236e-06	3.462154e-06
6.76          	1.236824e-07	1.113111e-06	3.052214e-06
6.77          	1.121845e-07	1.881633e-06	3.724112e-06
6.78          	1.285574e-07	1.127264e-06	3.130316e-06
6.79          	1.159976e-07	1.959209e-06	3.844281e-06
6.8           	1.314124e-07	1.117442e-06	3.207642e-06
6.81          	1.193367e-07	1.986341e-06	3.922017e-06
6.82          	1.371336e-07	1.053686e-06	3.104865e-06
6.83          	1.237620e-07	1.470729e-06	3.929761e-06
6.84          	1.408625e-07	1.043529e-06	3.165970e-06
6.85          	1.283520e-07	1.537323e-06	4.024618e-06
6.86          	1.439930e-07	1.063068e-06	3.221022e-06
6.87          	1.322426e-07	1.631564e-06	4.130735e-06
6.88          	1.461409e-07	1.231992e-06	3.420071e-06
6.89          	1.351264e-07	1.819424e-06	4.342264e-06
6.9           	1.480043e-07	1.091258e-06	3.367650e-06
6.91          	1.374269e-07	1.709953e-06	4.302790e-06
6.92          	1.497479e-07	1.099435e-06	3.452038e-06
6.93          	1.395216e-07	1.842666e-06	4.519197e-06
6.94          	1.512021e-07	1.252104e-06	3.677730e-06
6.95          	1.410621e-07	1.746174e-06	4.396375e-06
6.96          	1.522994e-07	1.122355e-06	3.629622e-06
6.97          	1.423211e-07	1.724335e-06	4.497095e-06
6.98          	1.537534e-07	1.126857e-06	3.718696e-06
6.99          	1.429638e-07	1.685858e-06	4.651818e-06
7             	1.546739e-07	1.134883e-06	3.802596e-06
7.01          	1.438847e-07	1.685587e-06	4.726388e-06
7.02          	1.558890e-07	1.137298e-06	3.874401e-06
7.03          	1.452326e-07	1.711560e-06	4.770480e-06
7.04          	1.571177e-07	1.141666e-06	3.921858e-06
7.05          	1.460475e-07	1.744319e-06	4.802558e-06
7.06          	1.581399e-07	1.147079e-06	3.956201e-06
7.07          	1.468427e-07	1.771757e-06	4.839289e-06
7.08          	1.591501e-07	1.155405e-06	3.994708e-06
7.09          	1.478075e-07	1.787592e-06	4.894423e-06
7.1           	1.602509e-07	1.163987e-06	4.040100e-06
7.11          	1.489045e-07	1.794686e-06	4.965134e-06
7.12          	1.615263e-07	1.170244e-06	4.094077e-06
7.13          	1.500399e-07	1.791915e-06	5.030730e-06
7.14          	1.627910e-07	1.172516e-06	4.146755e-06
7.15          	1.513053e-07	1.784264e-06	5.086572e-06
7.16          	1.649711e-07	1.168121e-06	4.184833e-06
7.17          	1.567743e-07	1.735200e-06	5.257863e-06
7.18          	1.658401e-07	1.183716e-06	4.247052e-06
7.19          	1.557842e-07	1.745403e-06	5.281748e-06
7.2           	1.657768e-07	1.187023e-06	4.260613e-06
7.21          	1.561352e-07	1.747324e-06	5.276456e-06
7.22          	1.670291e-07	1.181225e-06	4.277957e-06
7.23          	1.574564e-07	1.753902e-06	5.273257e-06
7.24          	1.682705e-07	1.176601e-06	4.281071e-06
7.25          	1.590158e-07	1.754575e-06	5.264085e-06
7.26          	1.698497e-07	1.179224e-06	4.306048e-06
7.27          	1.552717e-07	1.878673e-06	6.303254e-06
7.28          	1.332079e-07	1.259159e-06	4.756979e-06
7.29          	1.227192e-07	1.786748e-06	5.386987e-06
7.3           	1.439371e-07	1.192211e-06	4.369342e-06
7.31          	9.590615e-07	4.549690e-07	9.944457e-07
7.32          	1.886639e-07	2.013889e-06	8.050338e-06
7.33          	7.359207e-07	4.692501e-07	7.740970e-07
7.34          	1.549066e-07	1.998211e-06	6.873471e-06
7.35          	7.269798e-07	4.469696e-07	7.804997e-07
7.36          	1.549577e-07	1.832965e-06	6.687901e-06
7.37          	7.408203e-07	4.252993e-07	7.641742e-07
7.38          	1.598045e-07	1.756379e-06	6.726920e-06
7.39          	7.835240e-07	4.077283e-07	7.936792e-07
7.4           	1.648736e-07	1.667243e-06	6.743599e-06
7.41          	8.507929e-07	4.411232e-07	8.106426e-07
7.42          	1.694312e-07	1.663889e-06	7.049268e-06
7.43          	8.192520e-07	4.497478e-07	7.624402e-07
7.44          	1.712338e-07	1.608159e-06	6.806254e-06
7.45          	8.345290e-07	4.454814e-07	7.581682e-07
7.46          	1.732682e-07	1.570212e-06	6.684605e-06
7.47          	8.580888e-07	4.321521e-07	7.432616e-07
7.48          	1.769917e-07	1.546750e-06	6.602155e-06
7.49          	8.810925e-07	4.239475e-07	7.356694e-07
7.5           	1.813250e-07	1.530971e-06	6.516510e-06
7.51          	9.037227e-07	4.233437e-07	7.322710e-07
7.52          	1.849719e-07	1.519979e-06	6.429137e-06
7.53          	1.795653e-07	1.221216e-05	4.533775e-05
7.54          	7.267546e-08	1.276277e-05	3.083174e-05
7.55          	1.653520e-07	7.556660e-06	3.896712e-05
7.56          	8.309095e-08	6.791216e-06	2.510035e-05
7.57          	1.783571e-07	8.962977e-06	4.337729e-05
7.58          	8.414913e-08	8.735719e-06	2.961989e-05
7.59          	1.543012e-07	1.118276e-06	3.869327e-06
7.6           	8.711418e-08	7.134841e-06	2.704384e-05
7.61          	1.544884e-07	1.078643e-06	3.794653e-06
7.62          	2.234730e-07	9.540155e-07	4.067174e-06
7.63          	1.789374e-07	1.428872e-06	4.883241e-06
7.64          	2.135694e-07	9.957915e-07	3.705128e-06
7.65          	1.728989e-07	1.379089e-06	4.543047e-06
7.66          	2.143604e-07	9.523846e-07	3.537270e-06
7.67          	1.772806e-07	1.423244e-06	4.390437e-06
7.68          	2.191731e-07	9.711536e-07	3.508160e-06
7.69          	1.825625e-07	1.368468e-06	4.282257e-06
7.7           	2.243061e-07	9.960978e-07	3.414072e-06
7.71          	1.870294e-07	1.310973e-06	4.205797e-06
7.72          	2.297312e-07	1.011970e-06	3.343026e-06
7.73          	1.909784e-07	1.270613e-06	4.149588e-06
7.74          	2.315229e-07	9.943679e-07	3.243011e-06
7.75          	1.889933e-07	1.247979e-06	4.015964e-06
7.76          	2.328239e-07	9.556215e-07	3.118423e-06
7.77          	2.043240e-07	1.269610e-06	4.165484e-06
7.78          	2.344191e-07	1.002365e-06	3.139279e-06
7.79          	1.558586e-07	8.229890e-06	2.315749e-05
7.8           	1.108371e-07	4.531336e-06	1.464930e-05
7.81          	1.405356e-07	6.110437e-06	1.836477e-05
7.82          	1.008832e-07	4.235926e-06	1.440755e-05
7.83          	1.227319e-07	5.073043e-06	1.219231e-05
7.84          	9.605969e-08	3.788438e-06	1.287171e-05
7.85          	1.011343e-07	5.955955e-06	1.739960e-05
7.86          	9.059078e-08	4.465098e-06	1.551600e-05
7.87          	1.039930e-07	4.875229e-06	1.209920e-05
7.88          	1.066693e-07	3.673875e-06	1.321319e-05
7.89          	1.116544e-07	4.672419e-06	1.138999e-05
7.9           	1.128074e-07	3.791252e-06	1.250370e-05
7.91          	1.099342e-07	4.805616e-06	1.123965e-05
7.92          	1.097833e-07	3.830423e-06	1.190093e-05
7.93          	7.792643e-08	4.353291e-06	9.651357e-06
7.94          	1.024135e-07	3.711390e-06	1.179169e-05
7.95          	1.014163e-07	4.474943e-06	1.034105e-05
7.96          	1.070963e-07	3.814286e-06	1.178895e-05
7.97          	6.899131e-08	4.224150e-06	9.260755e-06
7.98          	8.452081e-08	2.200820e-06	5.826346e-06
7.99          	7.413578e-08	3.698902e-06	8.009128e-06
8             	5.992077e-08	2.313813e-06	5.719542e-06
8.01          	7.069920e-08	3.816618e-06	8.023515e-06
8.02          	5.677962e-08	2.448361e-06	5.748944e-06
8.03          	1.282956e-07	4.936931e-06	1.429093e-05
8.04          	4.728151e-08	3.736005e-06	7.712564e-06
8.05          	4.691185e-08	3.984611e-06	7.975585e-06
8.06          	4.554649e-08	2.290345e-06	5.041181e-06
8.07          	5.129099e-08	3.906259e-06	7.984744e-06
8.08          	4.510059e-08	2.441713e-06	5.246116e-06
8.09          	5.247681e-08	4.056076e-06	8.428443e-06
8.1           	6.993455e-07	5.822452e-07	2.448589e-06
8.11          	4.930727e-08	5.141399e-06	1.056534e-05
8.12          	6.901735e-07	5.778966e-07	2.418672e-06
8.13          	6.810178e-07	7.594173e-07	2.720055e-06
8.14          	4.605926e-07	6.376304e-07	1.983972e-06
8.15          	2.686761e-07	7.817703e-07	1.710778e-06
8.16          	5.842708e-07	7.268259e-07	1.047782e-05
8.17          	5.557926e-07	7.774147e-07	2.404766e-06
8.18          	3.205731e-07	6.450500e-07	5.360278e-06
8.19          	1.378844e-07	6.974210e-07	2.161136e-06
8.2           	2.710594e-07	6.373169e-07	4.880843e-06
8.21          	5.135239e-07	7.650310e-07	2.385912e-06
8.22          	4.008929e-07	7.346235e-07	7.265906e-06
8.23          	2.326734e-07	8.147842e-07	1.781290e-06
8.24          	4.589221e-07	6.812527e-07	2.109025e-06
8.25          	7.797896e-07	7.912050e-07	2.963591e-06
8.26          	4.988810e-07	6.601901e-07	2.199860e-06
8.27          	5.699585e-08	5.086482e-06	1.172092e-05
8.28          	8.279540e-07	6.140326e-07	2.883892e-06
8.29          	6.690323e-08	4.622062e-06	1.085748e-05
8.3           	4.887636e-08	2.745799e-06	6.911104e-06
8.31          	5.777796e-08	4.594989e-06	1.022113e-05
8.32          	5.048257e-08	2.557684e-06	7.118097e-06
8.33          	6.036023e-08	4.897097e-06	1.132647e-05
